date,class4,class2,NO168.std,NO336.std,NO42.std,NO504.std,NO672.std,NO84.std,NOx168.std,NOx336.std,NOx42.std,NOx504.std,NOx672.std,NOx84.std,Pamb0.mean,Pamb0.std,PAR.mean,PAR.std,PTG.mean,PTG.std,RPAR.mean,RPAR.std,SO2168.mean,SO2168.std,SWS.mean,SWS.std,CS.mean,CS.std,CO2168.mean,CO2168.std,H2O168.mean,H2O168.std,NO504.mean,NOx336.mean,O384.mean,O3168.std,RHIRGA42.mean,RHIRGA42.std,T84.mean,T84.std
2000-01-01,nonevent,notevent,-0.1935574873415518,-0.2503629430519947,-0.3951913671374641,-0.08295709964120071,-0.39749864878043956,-0.23202922163901396,0.5609244173671004,0.5076071527122321,0.08872238220983619,0.20902061166845326,0.2478950582890845,0.41615546210918575,0.8670900194840734,-1.1120462445882204,-1.4631811956364655,-1.4688734924370417,0.5568993243741226,-0.5479155985717132,-0.7613915520971224,-0.9653492451176273,2.1324072747453133,0.2800661933715745,0.49193463769045076,-0.23502063887424546,0.14350490026869797,0.13047694241922472,0.31838684906400033,-0.3569154319026097,-1.2932161360581944,-1.1802773868238972,0.10742602154873766,0.5275544517694878,-1.3174380590163808,-0.6308856032172304,1.4505728625247314,-1.2900348314204555,-1.9850281879120049,-1.3757773037455463
2000-01-20,nonevent,notevent,0.48942350503626775,1.241171341574592,0.11360225021680341,0.44884671287280703,1.452700013278803,0.4606067058443618,0.6995700444285134,0.6141843102803013,0.329143444709685,0.746445659429136,0.9077870635329752,0.7392868210030161,-1.7181863521187015,-0.5635549040437513,-1.4273302496301166,-1.3978297181802573,0.1487988383663468,-0.9240225542413582,-0.5570280975737703,-0.7832148508453347,-0.1416176278255161,-0.3704036312253076,-1.8671438315152802,3.0718013557581103,-0.6873529447434132,-0.1521018054021897,-0.561469755139829,-0.9020561556030425,-1.0773201977064883,-1.0241978834705892,0.27254503327034313,0.9087681515982995,-0.37382943663800633,-0.8858133232590093,1.2624043325522978,-1.2952123114025396,-1.5666987941192285,-1.2055061923096797
2000-01-23,nonevent,notevent,-0.697458235747173,-0.7830749991537854,-0.5341251200762394,-0.7209384411678963,-0.7113228359594074,-0.7219151485497041,-0.7495866924825252,-0.7904387976172443,-0.6732202458540223,-0.7042803210439554,-0.8164694563189421,-0.8786641320882554,-0.041922129155146676,-0.4678244950547796,-1.2859700022167748,-1.360071291555517,0.331916460585685,-0.5499918113971879,-0.5866218312573077,-0.8369806346380905,-0.24211514871681414,-0.24975313071224287,0.8149891686441108,-0.5167489524718197,-1.0145323833809432,-1.0683423085315589,-0.6889855047817738,-0.9678550495382687,-1.1740732371985039,-0.7237747551821915,-0.4785497507246526,-0.46179998640061015,0.3718745824577607,-1.4498814884942226,1.199103490046121,-1.4003532880165754,-1.7002656824609748,-0.6390487545020654
2000-02-17,nonevent,notevent,1.7438411627985204,2.234795007095047,0.7923956937287892,1.7556217066748074,1.6447215784580542,1.6690721000347484,1.4662131272346606,1.3425245514835844,0.8564186696116145,1.1301709585642683,1.5539804946444766,1.6274538149135003,-1.3103488879831326,-1.0147973108621768,-1.4225462943688434,-1.4312612085030605,-0.026239613471566562,-1.3929853985995622,-0.37216938549128403,-0.6034634595713614,-0.10057486510417875,-0.29923603719704006,-0.14763133261498235,0.8291246649763842,-0.44893364825801696,0.16140401066102444,-0.220110531776342,-0.4591953743830606,-0.41162403852427576,-1.1151751517269608,1.3431129477150578,1.206613994213919,-1.3696806129992223,0.6801103887645039,1.505589970472785,-1.3305662899846944,-0.7939758993468774,-1.582586249034604
2000-03-25,Ib,event,-0.5572938033388279,-0.6083826188141499,-0.4117418384177094,-0.5257817418953691,-0.562358562878724,0.19614276840301878,-0.6346969082337657,-0.673504760993526,0.009218161102904559,-0.580325823033458,-0.6457405172454931,-0.5827185331574204,0.1716299551893121,-0.9652452850881214,0.4260196378315069,-0.10361846355557017,-0.9009081974125737,-0.062014783556077195,1.0538130526362097,0.7370024115451552,-0.29384489956675625,-0.30871643206194704,0.44658065444042183,-0.5025605882303698,-1.059522757711048,-0.7856705808247423,-0.7227839032181886,-0.7033855612318912,-1.0426163650948865,-0.619750430216273,-0.41373062899084684,-0.41084966049787947,1.612929508761392,-0.2928977559584819,-0.5205874457876366,1.0892122683346885,-0.8213383315416157,0.0879887069360534
2000-03-28,II,event,0.22811882021551552,0.07650915321638602,-0.015394157689691032,-0.04847751271824054,-0.12292971978489665,0.5066917704341221,0.27719515976232106,-0.143123025763349,0.1823839989410556,-0.28519823996043764,-0.2954168120775993,0.5081805759172018,1.7136671107667705,-0.34277365700135926,0.871503495164164,0.33392172789965724,0.14759972584462813,1.532415914535945,1.5423216450539128,1.2129981305132895,1.912243502455928,6.180391223006571,0.46609574376315815,-0.5064655873297106,-0.5122595314179663,0.1766898514999171,-0.537695926896146,-0.6315533421155203,-1.2853152550119489,-0.6958326471454057,0.115889486251155,0.04206380314636369,1.7841863784475853,-0.5028393940617985,-1.5003806865479197,0.9746123780049021,-0.7213260520737131,0.5405857508732612
2000-04-08,II,event,-0.4104281135132469,-0.4520497525175009,-0.4311805040241565,-0.5086599352412027,-0.5206975124639548,-0.41104984607696676,-0.5095266216518128,-0.5377904795774724,-0.5294537830371552,-0.47705411362806033,-0.543514549986368,-0.6243999746468387,1.5071990388964336,-0.850942630073997,1.267562295758027,0.7544357151162331,-1.1471862137294349,0.40964547637580817,1.7572726801787681,1.5591154476353295,0.4913403874498095,-0.18735353525786602,0.49631265626286314,-0.5357813948387291,-0.6781145417246314,-0.5203944632909727,-0.6452382869670656,-0.696343417911075,-0.9692635461319146,-0.8636319692408426,-0.30545549780128595,-0.2617333419220635,1.666825295718584,-0.7530879779279696,-0.9609371842997639,-0.16742042306833968,-0.39976792879047046,-0.3683440688719277
2000-04-09,Ib,event,-0.15679011759547934,-0.12989460901356428,-0.33778710313462307,-0.2071890716413101,-0.23315818011793116,-0.22094241960379915,0.0917098777304768,0.18193154750125384,-0.16699677340683575,-0.16177388258657727,-0.14278867982633792,0.01996806038969983,1.053499121615178,1.1390449700512169,1.3012059679059167,0.7193034700577353,-1.209031684273148,0.13467126257022877,1.7678773692807501,1.4790214299127586,1.1236098060370883,1.142127375844165,0.512083764102645,-0.5197207436138465,-0.42902364786554653,-0.7976999643764056,-0.45839618526131604,-0.6995454161750584,-0.7770816809751445,-0.2882891386846833,-0.188040629864898,0.021914346742705416,1.5565220357568585,-0.37764836855499734,-0.8849367462081467,0.26590949085608845,-0.22816724155326384,1.0031608580256697
2000-04-25,nonevent,notevent,0.55449521796317,0.7540245208461597,-0.08752508405719173,0.7888872864465387,0.4803539582689457,0.48757908783245124,1.0935008188796969,1.2174328350167793,0.6714886972449089,0.9591589951919862,1.3386074471688807,1.2575595369536579,-0.27043017175263073,1.4950143939371874,-0.034601841757360294,0.387486126301816,0.23346331454225389,0.559943928573907,-0.45327906503365517,-0.007263544260459964,0.22751435431733266,1.3270402753393313,0.5048406716070208,-0.5035136002364233,1.9027664103019315,4.624766919196537,0.08826539717524748,0.002722644145294338,0.9711820071801532,3.0364035591551666,0.26438149312451786,0.9861529230101758,0.7850530737842621,0.8688626836296001,0.4657204338345983,0.42819203626523844,0.548511327670076,2.1817437775456088
2000-05-12,Ia,event,-0.4727486039104133,-0.5628360733406722,-0.4089790926701072,-0.5539106080304026,-0.5558200057549707,-0.47277133978092156,-0.5942598567138692,-0.6797861482384742,-0.5775457852856016,-0.5870241048549224,-0.6841824422397443,-0.7221710944609233,0.8726239032635328,-0.427784390359119,0.8791697828831405,1.3479957190050436,-1.1543332504812993,-0.22326034731272865,0.3030025136851961,0.5362944562809555,-0.6606653201504928,-0.2817357526494474,0.4045827433172973,-0.5090720431024663,-0.9812668335383138,-0.3595447951004832,-0.7105302448716125,-0.7560872610101136,-1.0896416529854684,-0.4433041644821031,-0.652265487161091,-0.7467612353980534,0.1523406320726681,1.7514571237953485,-1.4394445591279157,0.10919517508416138,-0.4255428928696584,-0.26564824497516787
2000-05-13,II,event,0.10451760814008311,-0.46676745586139656,-0.31356131943579124,-0.48130848715900054,-0.4410120475474946,-0.09161998960342935,-0.19586436357780648,-0.36096327203615197,-0.3064872717670762,-0.376768171678355,-0.3850663825646577,0.3829988479533698,0.3073960753193207,0.2296501446857304,-0.29288938270167547,0.3884359671999743,-0.4930843036553648,-0.4473380482657858,-0.562562237019375,-0.21203837243226514,-0.5189456865711364,-0.05494852469468072,0.182237410851436,0.11622100569310241,-0.6916221737161511,-0.4241253025665355,-0.6129243318424415,-0.3904900891747196,-0.20735100051000255,1.573890654785541,-0.48351763617624877,-0.4124737761473517,0.6756755231052839,0.5672316377844966,-0.1404233859573586,1.8468580619137445,0.014378743415285646,1.3244028249022555
2000-06-10,Ib,event,-0.3227006940217074,-0.3354142217447884,-0.32485938710705303,-0.38052302895151346,-0.3887417750771803,-0.26543933706052736,-0.09178444625133537,-0.07310468907117726,-0.17174874261041198,-0.09097525704565967,-0.008263725488098301,-0.11897481683345003,0.8513324049618575,1.444573333446089,1.682619749812391,1.34140040591633,0.2920773167084963,2.0653057965080452,0.5748804668159244,0.3653384980231557,-0.39157323219690154,-0.29301250956927144,0.4769670528275534,-0.5343118171079974,0.5611740461741372,0.9293916256738115,-1.0843278212196825,0.19978325018212645,0.2058387053160531,0.4938204604173956,-0.6023456347280672,-0.014538424133872395,1.2803590906582965,3.0783008302704724,-1.122520610414338,1.4467394580928026,0.9503626682338816,1.8037648269619295
2000-06-15,Ib,event,-0.451578545762701,-0.4925252735653412,-0.3373347702826182,-0.4434753571630294,-0.47862815702223405,-0.48111456280407455,-0.749781305632895,-0.7585121584449841,-0.6413855886656518,-0.6776282428077012,-0.8205445598831969,-0.8583089360963168,-0.8549550993019329,-0.8219173000350113,1.127042361745909,1.4015514242011704,-0.7031102448316688,-0.15216135138922407,0.24556887798539928,0.4705254364009455,-0.645702369314269,-0.5086754858732534,0.4325186713507215,-0.5425704595356295,-0.7696277803727947,-0.5667344179713022,-1.1416326076809962,-0.46702458004023356,-0.12298292752869847,-0.6499848828647291,-0.7442289232018973,-0.5365954999218269,0.5639582424004526,-0.7284853630565505,-0.8437729126648784,-0.04436185828611627,0.38564492219243524,-0.12414995061967471
2000-06-18,II,event,-0.3535866124402293,-0.4798254770677522,-0.39238402105435477,-0.4024773653925034,-0.41526922680601186,-0.3821371990322023,-0.24201757379104086,-0.43665069828371433,-0.23271859760359823,-0.47282343737306864,-0.48554228293515367,-0.1115769878871485,1.1655730780744458,-0.5351468699234421,1.1380541269039606,1.4419517554190935,0.05850122432297217,0.778920614779188,0.25300886428099334,0.5160970466186712,-0.4308468998683959,-0.12844728857854687,0.43992228029184854,-0.5360472260046997,-0.5154645796033904,-0.40717333606171774,-0.9712831507345745,-0.0833843196767155,-0.3285280553683276,-0.00740426673319254,-0.5683994186300205,-0.5421925452981942,0.20678239632040565,0.5253544619231887,-1.0622404816590374,1.1731766044828211,0.42038502224404317,0.8716794745988501
2000-06-21,II,event,-0.29874606841337276,-0.4119126711946754,-0.35420788591080515,-0.3409618304966945,-0.3775567373363727,-0.33869831132500217,0.20114594354006987,0.13078715091713766,-0.08952398619412515,-0.15247479338162714,-0.21457019029350563,0.08340877543829489,0.4988995330099684,-0.22843135370274986,1.6679590166669418,1.2779066558187886,-0.1596844513251955,1.083667176877976,0.5644962545870341,0.31266174030830574,-0.3795127586778112,-0.26344286456710675,0.4988472985942533,-0.5239382846709719,0.4682456163672231,0.3562491394123627,-1.0402192808152957,0.4726589804404239,0.15174938791081052,0.31028573708214746,-0.48679422166764863,-0.025470579772293313,0.8964447247938968,1.5549576935255425,-1.5564237742315172,1.1070644742900686,1.2396627776003273,2.0339794839917293
2000-06-25,nonevent,notevent,-0.35741812640419673,-0.4509281334200794,-0.3241017448840905,-0.3862923811550223,-0.4405053411942585,-0.389209738847994,-0.5160610329170914,-0.53258400860477,-0.17626492051128148,-0.5000351765800768,-0.3858408959056863,-0.5683452822857185,0.032893713606409074,0.02346894722234839,0.30705759604692234,0.426725362772449,1.073545701705301,1.5281060391904582,-0.30611146273572754,-0.21333003165278785,-0.3771544174968971,-0.4636260803451091,0.4666768382342942,-0.5366742316628134,1.337350332246978,0.5570230997876345,-1.2207324263741617,0.3990014592170733,1.4393025215713826,0.5389751014350797,-0.7018992658735662,0.260542329979123,1.1961871623431926,0.8356182156520103,-0.030533247701361784,0.8670188255745875,1.0920710537316092,0.6611539002212221
2000-06-28,II,event,0.08561480999129803,0.1522898401216922,-0.15530853227730307,0.07637555535491185,0.04459039325848768,0.16076800033937516,0.14733234405864692,0.11681480479758297,-0.1372003164083532,0.07595814018163341,0.07281424711763995,0.09881910829957391,0.008554556435022292,-0.07350428011345128,0.7275929645648016,1.017860674207248,0.18201060156485158,0.489457816228837,-0.055756146846733835,0.10316351005455492,-0.4374700342001095,-0.43733232692658996,0.43726152480414876,-0.5359162348219995,0.5853222672536705,1.580279339772925,-1.0226145044762471,1.0869981051754538,1.2885401397121083,0.7153345622291959,-0.2275378984063081,0.2561363142060239,0.5799957806555518,1.6911381152831957,-0.20455949541696278,1.297279144294916,1.0754760620061807,0.8075804412318706
2000-07-02,nonevent,notevent,-0.35454240209254595,-0.39827598424025473,-0.3308653573804115,-0.3285739583497282,-0.4023420666768469,-0.30459307135719277,-0.3415107236028032,-0.3133476682314372,-0.4077282942407505,-0.21073692504677882,-0.04622873025852536,-0.4341353822979216,-0.05830523618477815,0.4192927851459884,-0.04972644448254602,0.05822710043756141,1.189359456351483,1.215038658735612,-0.5748092762062124,-0.46987915971724814,-0.0051044861722460855,0.18715901485040426,-0.11039839615528202,0.7588783931561403,1.685435818629329,0.41514436935175364,-1.4700982962949176,2.4448154552177237,1.607017060795144,0.6673639278019678,-0.60634801172254,0.16882478125436648,0.4162810366732849,1.9118143895970077,0.5317952658859392,0.13329664704991676,0.9031190328153631,-0.2591127122121385
2000-07-05,II,event,-0.364745426362251,-0.4182756129585538,-0.355711518678684,-0.4142196116822326,-0.39990569259888714,-0.3840506353253652,-0.6094078500478302,-0.6615276080647763,-0.5923678858537789,-0.5772827569066267,-0.6777910970424798,-0.7477480287431587,-0.13587975330396412,-0.7308074217545377,0.7427660383321499,1.1336337531436544,0.4885971455612078,0.8308164245878809,-0.03750883133121084,0.30585569904355525,-0.5794702600771782,-0.4857204717808592,-0.03405302222239748,1.0388840468446074,0.10939355954763064,-0.19870188689134566,-1.256081068639161,1.1818634754022832,1.5400280582268167,2.6847121692796514,-0.5901021955919511,-0.29359439698165,-0.19614840443177817,1.1342417282033688,0.023876805416449137,2.4127436027279896,1.120583734482256,1.1309198746694333
2000-07-08,II,event,-0.25598656942694115,-0.42129416598251773,-0.28255114291165084,-0.261701019517043,-0.35904464585973744,-0.27446881545472657,-0.2425111452451897,-0.2502940344560592,-0.3096233532166803,-0.20539887939189982,-0.23614502481716793,-0.27370636008977123,-0.8967077773780954,-0.48908900219727847,0.1321409808291834,0.6092620145419663,-0.19744447054547537,-0.5514240427211232,-0.5199836500209585,-0.16633338366001868,-0.533040372746229,-0.45697711200255897,-0.1608070837471421,1.2143019291244939,-0.2235204235655472,-0.19259097303820324,-1.2390101662685429,1.333313095556288,1.182379586243687,1.8070811709812031,-0.3783032570248526,-0.11461372297100604,0.09376120839153874,0.9403526438179145,0.4924525090703661,1.3467542246806452,0.700284501606116,-0.2150569894712674
2000-07-11,nonevent,notevent,-0.06357537567836985,-0.014898039769831704,-0.2908334430930944,0.9319731896119781,0.38742920039120404,-0.06166479342830536,0.3135108213075437,0.5200351824576112,0.025484753113424508,0.5616018873474499,0.7879325940923518,0.3944107072298027,-0.3313424111935218,-0.6465985474670952,0.9823463007918531,1.1311680035206402,0.6104657790601138,1.916622584961313,0.1193134963701626,0.26937221490813723,-0.44069619610817756,-0.3152355959464371,0.43717100186374697,-0.41678092143300344,0.5306107549788519,0.5366812344056915,-1.7842419886871528,0.19620061356335858,0.8117515263561436,0.5838874295337042,-0.340478592403413,-0.025870979608594337,0.4726357498412674,2.2020932051990565,-0.7459321139540793,0.8048936315979998,1.1304850908459723,0.7012583481888572
2000-07-12,nonevent,notevent,-0.0986871195903552,-0.1418418585950875,-0.2796880846333744,-0.14906843235346467,-0.20025303338215797,-0.16941635855985215,0.49077323484144214,0.6258261561767264,0.16541697294834928,0.4806143106822825,0.680923797841294,0.5153344517418909,-0.6022609108964941,0.39008219946284584,0.7391222349274846,1.223082153663487,0.08401489915011032,0.4051300691122802,-0.08178991259747669,0.3240269933361946,0.6137997585215595,0.4781297997669918,0.24289348343193767,0.13301846631743652,1.7824348574220437,0.4887991695141908,-1.694335371296842,1.0107650964078683,1.7978882530715368,1.0939744387801988,-0.45389878260509686,0.7734619913111421,1.3815436398740948,2.129187600655049,-0.25724146612852455,0.6906767308308595,1.3112708340215546,1.3459419775092556
2000-07-25,nonevent,notevent,-0.40323258519612626,-0.42310780857698066,-0.3342958693043737,-0.38131121081634606,-0.33582754976009177,-0.34263470647294475,-0.6430472161869507,-0.6523051814624398,-0.5739374208750121,-0.5806139704055602,-0.6674552007432217,-0.7412485528241833,-0.34382095751401065,-0.7895759186507167,-1.13368467357818,-1.1639352886574617,0.10362800121493396,-0.9831820983586005,-1.2667582439143665,-1.3901438039236182,-0.6137770271313789,-0.5153760342632449,-1.066907177096021,2.210655750198904,-0.49548077040809735,0.45325470283123936,-1.0304470832118915,0.4257272230038839,2.162537646246978,2.533702899644637,-0.6238537353993016,-0.350614847482819,-1.2458649346727386,-0.7412602434470782,1.484859504201327,-1.0437477334053094,0.7480228898835205,-0.2638723262099435
2000-08-15,nonevent,notevent,0.14429724087850296,0.19546139859011538,-0.14802936137459452,0.19377646094713322,0.1142913905216941,0.09391992732212252,-0.023706282875525862,0.007161437865072707,-0.16127854182015733,-0.0416776583186702,0.04424707776721543,-0.06857499117963085,0.21729384035377827,2.008614082959998,-1.124720874731083,-1.137548138276131,0.003287021299147553,-1.034432910070683,-1.1342818466411217,-1.071441623377225,-0.6536651891349236,-0.39689751336084345,-3.013709906063064,3.2216642658737253,0.2740563116192349,-0.4428353981000973,-0.6805991393302848,0.5242524719762187,1.9336464769059398,0.7435227549588962,0.058783917069870045,0.6868954493445075,-0.9722142695136006,0.061690152113756544,1.415007209183729,-1.152865323358163,0.684734576816894,-1.041549374553156
2000-09-26,Ib,event,0.5791341611711697,0.9112777616924448,0.11597823629188626,0.9444760017167914,1.0824273336891228,0.7121553821353386,0.13452300830345124,0.22978152488483916,-0.06320486944973754,0.229632420102272,0.46069053416068395,0.17781857420685898,1.8692447832547647,-0.3714726718620275,0.504035518053058,0.03929068408410435,0.06309819376518219,0.796065937013308,0.3775115709684398,-0.0030923331664779578,-0.24701421055165432,0.10310825515380544,0.39179910651319216,-0.3604714764443131,-0.6777813469531183,0.03367264344320221,-1.1373920425964859,0.721246673320015,-0.026139845691454028,-0.11087983105391216,0.09296540688906256,-0.3149987763506875,-0.5587338967884735,1.0565072273986393,-0.17247343738122778,1.0996494780174864,0.31199715968850533,0.46982581794416256
