date,class4,class2,NO168.std,NO336.std,NO42.std,NO504.std,NO672.std,NO84.std,NOx168.std,NOx336.std,NOx42.std,NOx504.std,NOx672.std,NOx84.std,Pamb0.mean,Pamb0.std,PAR.mean,PAR.std,PTG.mean,PTG.std,RPAR.mean,RPAR.std,SO2168.mean,SO2168.std,SWS.mean,SWS.std,CS.mean,CS.std,CO2168.mean,CO2168.std,H2O168.mean,H2O168.std,NO504.mean,NOx336.mean,O384.mean,O3168.std,RHIRGA42.mean,RHIRGA42.std,T84.mean,T84.std
2000-01-01,nonevent,notevent,0.04846170757840904,0.06877696358364441,0.019997283667346464,0.06545090425352593,0.031316933084849896,0.048439092135990326,0.10293489960066574,0.11863740670868501,0.08363896641785398,0.09121703562245576,0.11189812761816219,0.1591144026103903,0.722421308443489,0.025786807278518065,0.01596506503426353,0.015526933324780065,0.12404254149689677,0.14423568943978488,0.07226231942200242,0.06929172334824724,0.2871001211257845,0.1689224169758281,0.9752654158619531,0.06893278925454194,0.16677842620262257,0.19442813909880147,0.509587526190084,0.10671375608585733,0.07037668286583887,0.012597007122266742,0.1026787791957733,0.1758197741717869,0.2466417113106258,0.16206995952878778,0.9221283765829065,0.045747569337620336,0.2108097272450071,0.057250826540392694
2000-01-20,nonevent,notevent,0.10919612938358289,0.24725781780957357,0.06903370452006333,0.1132420223116352,0.17631346470937145,0.11096615798673289,0.11286493007649823,0.12774768145747517,0.10792396012270636,0.14168439873407787,0.1754747069230506,0.19591020231330264,0.30419794418651575,0.135835113804018,0.02673751534876015,0.03752121475742594,0.09664973781802184,0.08004212098860825,0.09388095292522572,0.08928049448438768,0.05714837753749457,0.08120613928136455,0.7946432010532901,0.7785398851403569,0.06751031338107097,0.14994045555654215,0.33487862509459965,0.017277613123200655,0.11668994773155372,0.04210467614424189,0.11989914863487988,0.22154899438727096,0.3794242721608915,0.11474282531978078,0.8734582751415924,0.04441326782715311,0.29466992219347604,0.09449478182590136
2000-01-23,nonevent,notevent,0.003652084846361128,0.005031259707114188,0.0066071511118716555,0.008118029057242664,0.006723131557509922,0.004215094512026524,0.009073913606786926,0.007679716394011596,0.0066749444906939,0.005452723010987807,0.009353083225214201,0.01166996205038445,0.5753692860252191,0.15504228922044683,0.0692132771162598,0.04921076067930725,0.1089410857766252,0.14388132345925145,0.09075037322354386,0.08337984100549616,0.04698596457133543,0.09747593752071969,1.0,0.008477037246938324,0.028420009759891573,0.005692461444895725,0.3095584349796771,0.0064826036349544735,0.09593481366665542,0.09890128329395662,0.04156698367505661,0.0571398657777194,0.48435812603168305,0.010024006374786423,0.8570854075502495,0.017317119818169167,0.26789450200737336,0.21839786383988655
2000-02-17,nonevent,notevent,0.22074583866779854,0.3661573982141825,0.13445433841324012,0.2306767539449881,0.19136182763333723,0.22005925045081018,0.1677731831365037,0.19000661066305194,0.16118416696284557,0.1777184542498381,0.23773151196522474,0.2970480643968329,0.3701743164592662,0.04529865674060452,0.028174992628989075,0.027171235261477477,0.0849006855334852,0.0,0.1134362729099566,0.10900773730381201,0.061298664035580985,0.09080313549021879,0.926297217652034,0.297286495590019,0.095995852471097,0.199297130965453,0.40266068697570456,0.08993364196082881,0.2594928312673722,0.02490493458589225,0.23154937476071608,0.25727766346016206,0.23929025230666354,0.4054553522582304,0.9363586425324346,0.035302104252126626,0.4495734349713859,0.012014831743412648
2000-03-25,Ib,event,0.016116276170827733,0.025935402234139607,0.01840218528692826,0.025655994440893625,0.018397176823885527,0.08709192135620752,0.017302511097616248,0.017675302929022876,0.0756082244811227,0.017092777166409834,0.025801777630340247,0.045370049279601234,0.609915871504302,0.05524068520714259,0.5836299213266255,0.4381931506912747,0.02619057460379855,0.22716876674396028,0.2642841423776772,0.25612034401716843,0.041754998811073044,0.08952469809438923,0.9717929002114783,0.01152170187088486,0.023044710505396863,0.05019478324197585,0.3028472492916904,0.04987164051495788,0.124134496266683,0.11856764104998066,0.04832701216200343,0.06325170980195811,0.6589966863015946,0.22481714216395443,0.4122845032385722,0.6589093797093242,0.4440882385396676,0.37742513791091997
2000-03-28,II,event,0.08595948132941228,0.10789132492680761,0.05660131163847731,0.06854944918768176,0.05283437508316137,0.11512644444315384,0.0826137381286721,0.06301262886212369,0.09309975054821855,0.04480698766192441,0.059553334926078734,0.1695935392281088,0.8593731342166187,0.1801322622794795,0.7174883896129709,0.5736502292267812,0.09656925015622647,0.49930464356227944,0.3159611325092325,0.3083596232936146,0.26483693339389797,0.9645850737451916,0.9732870678289074,0.010683732643990291,0.08842988802629523,0.20170365182082806,0.3395992800143238,0.06165648127058446,0.07207155308600564,0.1041838890045819,0.10356143945028227,0.11758181264675593,0.6830955819462918,0.18584163930005998,0.15885936128575504,0.6293755510329155,0.46413715065979866,0.4764231647905404
2000-04-08,II,event,0.02917638011825986,0.04464259777621152,0.016528729026903544,0.02719466389741587,0.02166207369028616,0.03227817132793479,0.026267415269292115,0.029276235241795515,0.02119683208312856,0.026790596200778664,0.035650627537328665,0.04062367623297526,0.8259725382193214,0.07817416233950036,0.8364956746720859,0.7038362036905774,0.009659730895707501,0.30767127999243005,0.3386997755818946,0.3463450892779483,0.12115374487810623,0.10589056343559651,0.9756006176881513,0.0043928875172223,0.06861408683481508,0.09195843340727389,0.31824510996043553,0.05102697914482356,0.1398698943441805,0.07246052525645517,0.059619096221321964,0.08113924367846334,0.6665807846676931,0.13938318310586018,0.2983873151902777,0.33505937854204565,0.5285981407454113,0.2776099822207782
2000-04-09,Ib,event,0.051731264078144615,0.08319251633893128,0.025529781624025413,0.05428666529784419,0.04419598140017567,0.04943994290538196,0.06932897363639758,0.09079847470718591,0.0578087083706209,0.05639725850315058,0.07425812673613097,0.11399952323628008,0.7525769400338784,0.47744166067982896,0.8466048859198496,0.69295969138164,0.005508496356380585,0.26073894930790725,0.3398215949778629,0.33755498131384265,0.18508948061140063,0.28517192650264683,0.9768081283603024,0.007839324033074429,0.09837463264041475,0.04830094156852818,0.35534544893774017,0.05050165721957849,0.1810960966124839,0.18123217978810485,0.0718643693877913,0.11516474597386626,0.6510591489169152,0.20908325643354622,0.31804495418041717,0.4467339307722285,0.5629979876089858,0.5776037259655507
2000-04-25,nonevent,notevent,0.11498266356915127,0.1889645679706511,0.04964949003299854,0.1438001319261302,0.1001125634730148,0.11340106475059133,0.1410789075280614,0.17931370111456357,0.1425043426243819,0.16165942818117673,0.21698162937207677,0.2549272507139502,0.5384032566348498,0.5488627194601232,0.4452229180140143,0.5902331102118092,0.10233264546939184,0.3333240732573307,0.10485606741440874,0.17443911124145192,0.09447538429629841,0.3101075509206718,0.9762535629120983,0.011317196130008032,0.3769690997444324,0.901985065355607,0.46389341446109184,0.16571621359059208,0.5561276968492009,0.8097832042334081,0.11904776770801781,0.23083183300195795,0.5424997081086883,0.440497069925789,0.667394667305933,0.48855617754308434,0.7186944727085511,0.8353990101139023
2000-05-12,Ia,event,0.023634499753904185,0.031385619789937605,0.01866845270571576,0.023128163818647515,0.01890959104416058,0.026706320737891583,0.020198680002875113,0.01713836645116198,0.016339046497649737,0.01646376922880743,0.022098132073782403,0.029490227118893656,0.7233165316842513,0.16307586311513608,0.7197919467780924,0.8875951031756537,0.009180002541191905,0.19964753115279257,0.18485948247555764,0.23409317337206242,0.004661739541282462,0.09316306021087759,0.9685773413297298,0.01012441632322604,0.032394466250461176,0.11728174307406557,0.30528039939126483,0.04122536524910518,0.11404679091154515,0.15192575596953975,0.023450056207821084,0.022956792834288437,0.45346578419165817,0.6043500456437775,0.17462059140966002,0.40634668659747814,0.52343117532404,0.300072974568485
